Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KE_LWC_324,KE_LWC_324,Turkana,Loima (Turkwel River Basin / Lorugum Reach),2/14/2018,5/19/2024,"Overturning of sand trucks, armed standoff on river banks, and sub-county security barazas.",Water / Land,Alluvial Sand-Sponge Over-Extraction & Livestock Watering Track Enclosure,Lorugum Pastoralist Cooperatives vs. Commercial Sand Mining Consortia,"Commercial sand harvesting consortia deployed high-capacity mechanical loaders into the Turkwel River bed near Lorugum to source materials for major infrastructure projects. The deep, unregulated excavations decimated the river’s sub-surface sand-spong",Turkana County Peace and Security Desk Registers,https://www.turkana.go.ke,Local Administrative Records,2.914,35.221,2,0,Customary Mediation Enforced,Mechanized Extraction Banned / Customary Livestock Access Wayleaves Reopened,"Turkwel sand crisis, Lorugum scoop wells, sand sponge destruction, pastoralist track block",Yes,0.95,Illustrates how high-volume commercial raw material extraction can degrade delicate seasonal river ecosystems and spark defensive communal violence.
KEN-TRK-254,KEN-TRK-254,Turkana,Lake Turkana -“ Kalokol -“ NPR May 2026 -“ Rising Waters Crocodile Attacks -“ Ng'ikalei Loito Legs Lost August 2025 -“ Fishing Competition Turkana Dassanech Armed,8/1/2025,5/31/2026,NPR (May 31 2026) documented: Lake Turkana rising waters have created huge flooded scrubland hunting grounds where crocodiles and people now frequently conflict. Ng'ikalei Loito lost her legs to a crocodile in August 2025 while bathing near Kalokol shore,Water-Land,NPR May 31 2026 -“ Lake Turkana Rising Waters -“ Crocodile Attacks Rising -“ Ng'ikalei Loito Legs August 2025 -“ Fishing Competition Turkana Dassanech Armed Conflict,"NPR; Turkana County Government; Ng'ikalei Loito (crocodile victim August 2025); Kuras (fisherman, five village members killed by crocodiles); Turkana Fishing Communities; Dassanech Fishing Communities","NPR (31 May 2026) published 'The biggest permanent desert lake threatens with rising waters and hungry crocs': 'Ng'ikalei Loito, who lost her legs to a crocodile attack in August 2025, photographed at the home of a friend in Kalokol on the shores of Lake",NPR,https://www.npr.org/2026/05/31/g-s1-122887/lake-turkana-kenya-climate-rising-waters-fishing-crocodiles,International News,3.5,36,6+,Unknown,Active -“ Ongoing Conflict,Ongoing -“ Structural,"NPR May 2026, Lake Turkana rising waters, crocodile attacks, Ng'ikalei Loito legs lost August 2025, Kuras five village members killed, Turkana Dassanech armed conflict, fishing competition, flooded scrubland",Yes,0.97,NPR directly cited.
KEN-TRK-255,KEN-TRK-255,Turkana,Turkana -“ CARE March 2026 -“ 90 Percent Open Water Sources Dry -“ 400000 Emergency IPC Phase 4 -“ 3.3 Million Acute Food Insecurity,3/27/2026,6/30/2026,"CARE (March 27 2026) documented the dual crisis paradox: while central Kenya was being inundated (88 dead, 70,000 displaced), up to 90% of open water sources in ASAL counties including Turkana had dried up. 3.3 million people facing acute food insecurity",Water-Land,CARE March 2026 -“ Turkana Mandera Garissa -“ 90 Percent Open Water Sources Dry -“ 400000 IPC Phase 4 Emergency -“ 3.3 Million Acute Food Insecurity -“ Dual Crisis Floods Central Drought ASAL,CARE International; IPC; Turkana County; Mandera; Garissa; 3.3 Million Food Insecure; 400000 Emergency Phase 4,"CARE International (27 March 2026) documented: 'While floods devastate the central regions, the Arid and Semi-Arid Lands (ASALs) continue to suffer from a catastrophic lack of water. Over 3.3 million people are already facing acute food insecurity, inclu",CARE International,https://www.care.org/media-and-press/kenya-faces-flood-emergency-in-addition-to-drought-crisis/,International Organisation,3.5,36,0,Unknown,Emergency Response,Ongoing -“ Deteriorating,"CARE, March 2026, 90 percent open water sources dry, Turkana Mandera Garissa, 400000 IPC Phase 4 emergency, 3.3 million acute food insecurity, 3.7 million April-June projection, dual crisis floods drought",Yes,0.97,CARE International directly cited.
KEN-TRK-256,KEN-TRK-256,Turkana,Kakuma -“ Wikipedia March 3 2025 -“ Refugees Shot by Police -“ Food Rationing Protests -“ Kakuma Camp,3/3/2025,3/3/2025,"Wikipedia (2025 in Kenya) documented: On March 3 2025, at least four people were shot and injured by police during protests by refugees against food rationing at Kakuma Refugee Camp in Turkana County. The food rationing conflict is directly linked to the",Water-Land,Wikipedia March 3 2025 -“ Kakuma Refugees Protest Food Rationing -“ Police Shoot Four -“ Water Food Resources Conflict,Kakuma Refugees; Kenya Police; WFP; UNHCR; Wikipedia,Wikipedia (2025 in Kenya) documented: '3 March -” At least four people are shot and injured by police during protests by refugees against food rationing at Kakuma Refugee Camp.' The March 3 2025 police shooting at Kakuma documents a new dimension to th,Wikipedia,https://en.wikipedia.org/wiki/2025_in_Kenya,Wikipedia,3.714,34.862,4,Unknown,Historical -“ Police Shooting,Resolved (Historical),"Kakuma, March 3 2025, refugees protest food rationing, police shoot four, Wikipedia, resource conflict, WFP rationing, host community competition",Yes,0.9,Wikipedia directly cited.
TUR-WAT-001,TUR-WAT-001,Turkana,Kakuma / Loarengak,6/12/2021,2/18/2022,Armed skirmishes over drawdown rates at a solar-powered communal borehole.,Water,Shared Pastoralist Borehole,Host Community vs. Refugee Agro-Pastoralists,Deepening drought led to localized violent clashes at the border of the settlement zone where livestock herders accused farming groups of running water pumps outside agreed hours.,UNHCR Kenya,https://www.unhcr.org/ke/wp-content/uploads/sites/2/2023/06/Kakuma-Socio-Economic-Assessment.pdf,Agency Assessment Report,3.714,34.862,2,45,Local Peace Committee,Water Rationing Protocol Enforced,"solar-borehole, drawdown, pastoralist, Kakuma",Yes,0.92,Monitored by sub-county water engineers for drawdown rates.
TUR-LND-002,TUR-LND-002,Turkana,Lokichar / Kapese,4/15/2018,11/20/2021,Blockades along transport corridors over communal land access and lease footprints.,Land,Oil Exploration Encroachment,Community Land Committees vs. Oil Drilling Consortium,"Prolonged civic standoffs where local pastoralists locked access gates to drilling sites, demanding spatial demarcation of ancestral grazing ranges and fair compensation matrices.",Business & Human Rights,https://www.business-humanrights.org/en/latest-news/turkana-oil-exploration-stalled-by-community-protests-over-land/,Corporate Watch Registry,2.384,35.612,0,0,Constitutional Petition,Resettlement Framework Framework,"oil-lease, communal-land, Lokichar, compensation",Yes,0.89,Land compensation handled via National Land Commission.
TUR-WAT-003,TUR-WAT-003,Turkana,Todonyang / Border,7/11/2019,5/14/2023,High-intensity armed border skirmishes over delta fishing lanes and watering corridors.,Water,Transboundary Lake Access,Turkana Fishermen vs. Merille Pastoralist Teams,"Geopolitical resource battle where changing water lines in Lake Turkana pushed opposing communities into overlapping fishing and livestock watering zones, resulting in fatalities.",Pax Christi International,https://www.paxforpeace.nl/media/download/pax-report-the-turkana-tribunal.pdf,NGO Peace Archive,4.531,35.924,8,150,Cross-Border Joint Treaty,Joint Border Post Deployed,"transboundary, fishing-lanes, Merille, Todonyang",Yes,0.94,Requires active tracking by Kenya-Ethiopia border security teams.
TUR-LND-004,TUR-LND-004,Turkana,Kibish Triangle,1/10/2020,3/22/2024,Armed migration clashes over ancestral dry-season grazing blocks (ere).,Land,Inter-County Grazing Border,Turkana Herders vs. Toposa Pastoralist Groups,Recurrent territorial conflict sparked by shifting climatic zones that forced massive cross-border herd movements into protected migratory corridors without reciprocal grazing clearances.,CEWARN IGAD,https://cewarn.org/index.php/reports/country-reports/kenya/file/212-turkana-border-pastoral-dynamics,Inter-Governmental Archive,5.321,35.311,12,340,Cross-Border Security Pact,Communal Grazing Calendar Approved,"grazing-corridor, Toposa, Kibish, migration",Yes,0.91,Subject to structural monitoring by IGAD conflict early warning networks.
TUR-WAT-005,TUR-WAT-005,Turkana,Lodwar / Kawalase,3/18/2022,1/15/2025,Heavy track loaders degrade the sub-surface sand dams of the seasonal Turkwel River.,Water,Riparian Gravel Mining,Domestic Well Owners vs. Commercial Sand Excavators,"Community-led physical blockades against commercial operations whose continuous gravel harvesting lowered the riverbed water table, drying up adjacent shallow urban wells.",National Environment Tribunal,https://www.nema.go.ke/images/Docs/Tribunal_Cases/NET_Turkana_Sand_2023.pdf,Environmental Tribunal Index,3.121,35.602,0,0,EMCA Protection Order,Mining Zonation Implemented,"sand-dam, riverbed, Turkwel, aquifer-drawdown",Yes,0.88,Zonation codes managed by Turkana County Environment Department.
TUR-WAT-007,TUR-WAT-007,Turkana,Loima / Lorugum,5/14/2021,11/5/2023,Diversion of seasonal hillside rock-catchment flows dries up downstream plains.,Water,Upstream Catchment Block,Upper Loima WRUA vs. Downstream Forage Users,"Standoffs occurred when upstream agro-pastoral groups built structural soil bunds to retain water for smallholder grass seed plots, cutting off traditional flows to downstream pastures.",Water Resources Authority,https://www.wra.go.ke/wp-content/uploads/2022/11/Rift-Valley-Basin-Water-Management.pdf,Basinal Regulatory File,2.894,35.124,0,0,Water Act Regulation Audit,Weir Openings Redesigned,"rock-catchment, bunds, forage-pasture, Loima",Yes,0.87,Regular monitoring by Rift Valley Basin water engineers.
TUR-WAT-009,TUR-WAT-009,Turkana,Lotikipi Basin / Napuu,1/15/2023,4/20/2025,Unregulated commercial irrigation drilling impacts the water table of municipal wells.,Water,Strategic Aquifer Drilling,Private Commercial Farms vs. Public Water Utility,Water rights gridlock where urban utility teams logged regular drawdown data proving high-volume commercial farm wells were depleting Lodwar's primary deep drinking aquifer.,WASREB Kenya,https://wasreb.go.ke/wp-content/uploads/2024/03/Water-Services-Performance-Report-Impact-Issue-16.pdf,National Performance Index,3.104,35.589,0,0,Infrastructure Protection Act,Pumping Caps and Metering Applied,"deep-aquifer, drawdown, municipal-supply, Napuu",Yes,0.93,Critical node due to the extreme strategic value of the Napuu aquifer.
TUR-LND-010,TUR-LND-010,Turkana,Eliye Springs,6/18/2019,12/14/2022,Boundary walls built across lake access pathways spark community protests.,Land,Eco-Lodge Beach Layout,Communal Trustees vs. Private Hospitality Investors,Local community trusts sued hotel owners to remove perimeter fences that blocked pastoralists from accessing Lake Turkana's fresh springs for livestock watering.,High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,3.245,35.912,0,0,Public Right of Way Trial,"Fences Set Back, Access Cleared","beach-access, communal-trust, fresh-spring, Eliye",Yes,0.91,Preserves open access corridors for seasonal livestock watering.
TUR-WAT-011,TUR-WAT-011,Turkana,Kalokol Port,10/12/2020,8/30/2023,Clashes over land rights on newly exposed lake beds as water levels recede.,Water,Recession Shoreline Farms,Fishing Cooperatives vs. Recession Agriculture Groups,"Spatial boundary battle where farming groups cleared and fenced exposed lake-bed areas, blocking fishing cooperative access routes to traditional boat landing beaches.",Turkana County Assembly,https://turkana.go.ke/wp-content/uploads/2024/09/TURKANA-CIDP-2023-2027.pdf,County Development Plan,3.512,35.841,1,25,Physical Planning Review,Multi-use Landing Zones Fixed,"lake-recession, landing-beach, zonation, Kalokol",Yes,0.89,Governed by Lake Turkana Riparian Management Directives.
TUR-LND-012,TUR-LND-012,Turkana,Lokitaung / North,11/10/2021,2/18/2024,Demolition of private thorn-fences built around communal wet-season pastures.,Land,Clan Pasture Enclosure Row,Traditional Elders vs. Private Enclosure Fencers,Civil standoffs where traditional pastoral elders ordered the removal of private perimeter enclosures that violated communal land sharing agreements (ere).,REACH Water Programme,https://reachwater.uk/wp-content/uploads/2024/11/Public-participation-and-community-engagement-in-domestic-water-supply-management-v9.pdf,Academic Monograph,4.214,35.714,0,0,Customary Law Adjudication,"Enclosures Removed, Fines Levied","customary-law, pasture-enclosure, elders, ere",Yes,0.9,Governed by the Community Land Act alongside traditional systems.
